SMILES,X1s,Y1s,Category,Ring1_Substituents,Ring2_Substituents,Ring1_Positions,Ring2_Positions
CCOC(=O)COP(=O)(CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1)OCC(=O)OCC,0.526531034,0.755433427,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCc1sc(NS(=O)(=O)/C=C/c2ccccc2Cl)nc1-c1ccc(-c2ccccc2)cc1,0.469171049,0.799643056,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](c1ccccc1)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,0.320248706,0.891043382,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(N)=NC(=O)c1ncc(-c2ccccc2-c2ccccc2)nc1N,0.315301093,0.828281717,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccc(N2CCN(CCCCNC(=O)c3ccc(-c4ccccc4)cc3)CC2)c(OC)c1,0.397928258,0.869047109,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Fc1ccc(OCc2nnc([S-])n2Cc2ccc(-c3ccccc3)cc2)cc1,0.368741166,0.691762153,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccc(O[C@@H]2O[C@H](CO[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(=O)CO)[C@H]([C@H](O)[C@H](O)CNCCc4ccc(-c5ccccc5)cc4)O3)[C@H](O)[C@H](O)[C@H]2O)cc1,0.431113059,0.877826076,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCOC1(c2ccc(-c3ccccc3)cc2)CN(C)C2CCCCC2O1,0.290625229,0.844528116,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(CCOc1ccc(-c2ccccc2)cc1C1CCCCC1)CC(=O)O,0.272775867,0.873643708,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCC(Sc1ccc(OCCCOc2ccc(-c3ccccc3)cc2)cc1)C(=O)O,0.581843091,0.669325332,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NCCCCN1CCCCC1)Nc1ccc(-c2ccccc2)cc1,0.086882788,0.969589499,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1cccc(-c2ccccc2)c1,0.249687558,0.854397231,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1sc(N)c(C(=O)c2ccc(-c3ccccc3)cc2)c1C,0.134435665,0.91808722,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=c1c(Cc2ccc(-c3ccccc3)cc2)c(Cc2ccc(O)cc2)oc2cc(O)ccc12,0.33049577,0.815634092,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cc(C)cc(OP(=O)(CN[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)Oc2cc(C)cc(C)c2)c1,0.410466686,0.74798962,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1nc2c(cnn2CCc2ccc(-c3ccccc3)cc2)c2nc(-c3ccco3)nn12,0.421394263,0.695269311,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](c1ccc(-c2ccccc2)cc1)[C@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.093479128,0.967832196,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccc(OC(c3ccccc3)C3CCNCC3)cc2)cc1,0.147305855,0.957485693,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 1}"
O=Cc1ccc(-c2ccccc2)cc1,0.101716365,0.914126967,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)CC(C(=O)NCC#N)c1ccc(-c2ccccc2)cc1,0.31118317,0.76777992,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cc(NC(=O)c2ccc(-c3ccccc3)c(C)c2)ccc1OCCN(C(C)C)C(C)C,0.105943563,0.930959703,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
NCCCSCC(COc1cccc(-c2ccccc2)c1)SCCCN,0.411484094,0.751009753,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1cccc(CN2CCCN(Cc3ccsc3)CC2)c1)c1ccc(-c2ccccc2)cc1,0.263180541,0.829287373,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1cccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)c1)c1ccc(-c2ccccc2)cc1,0.148309274,0.876511772,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1-c1ccccc1)C(=O)O,0.672522763,0.949549989,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,0.409082331,0.80305546,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccc2c(c1)NCCC2)c1ccc(-c2ccccc2)cc1,0.051705979,0.953421325,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N#Cc1c(-c2cc(Cl)ccc2Cl)cc(-c2cc(-c3ccccc3)ccc2O)[nH]c1=O,0.529516866,0.704589791,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C=C(c1ccc(Oc2ccc(-c3ccccc3)cc2)cc1)C1COC2(OO1)C1CC3CC(C1)CC2C3,0.185944544,0.881393206,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(/C=C/c1ccc(-c2ccccc2)cc1)NO,0.05648146,0.95099872,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(C[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1ccc(-c2ccccc2)cc1)NO,0.438778898,0.753989791,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(=S)Nc1cccc(OCCCCCOc2cccc(-c3ccccc3)c2)c1,0.250251479,0.798650161,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(O)C(=O)/C=C/c1cccc(-c2ccccc2)c1,0.134619418,0.876838914,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c(Cn2ncc(N3CCC(N)CC3)c(Cl)c2=O)cccc1NC(=O)Nc1ccc(-c2ccccc2)cc1,0.119817406,0.945206481,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1nnc(-c2ccc(-c3ccccc3)cc2)n1-c1ccccc1OCCCCCN1CCN(C)CC1,0.44666023,0.685634201,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N#Cc1ccc(Cn2cncc2CNc2ccc(C(=O)NCC3CCCCC3)c(-c3ccccc3)c2)cc1,0.232945287,0.919583672,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=P(O)(O)C(CNc1ccc(-c2ccccc2)cc1)P(=O)(O)O,0.128566984,0.934722099,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C#CC(C)(C)Oc1ccc(-c2ccccc2)cc1,0.178893956,0.920979979,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCOC(=O)CCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,0.460382182,0.623617174,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(N)c1cccc(-c2ccccc2)c1,0.238137454,0.839811434,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(=O)c1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,0.425482941,0.674300581,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(c1ncc(-c2cccc(Br)c2)[nH]1)[C@@H]1CCCN1C(=O)CCc1ccc(-c2ccccc2)cc1,0.30533963,0.750521144,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)CC[C@H]1CCN(C(=O)c2ccc(NC(=O)c3ccccc3-c3ccccc3)cc2)c2ccccc2S1,0.220534849,0.893150264,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CO[C@@H]1O[C@H](COc2ccc(-c3ccccc3)cc2)[C@@H](O)[C@H](O)[C@H]1Oc1cccc(C(C)C)c1,0.456315618,0.714992384,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1sc2c(c1C(=O)c1ccc(-c3ccccc3)cc1)CCCCC2,0.204590791,0.855478661,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](NS(=O)(=O)c1cccc(-c2ccccc2)c1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,0.497908136,0.696888643,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3ccccc3-c3ccccc3)c(F)c1)n2C1CCCCC1,0.317181847,0.831606958,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C(=C1\CN2CCC1CC2)\c1ccc(-c2ccccc2)cc1,0.096240718,0.95617166,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)/C(=C/c1ccc(Oc2ccccc2-c2ccccc2)cc1)NC(=O)c1ccccc1,0.311976638,0.882343305,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@](N)(COP(=O)(O)O)c1nc(-c2ccc(OCCc3ccc(-c4ccccc4)cc3)cc2)c[nH]1,0.107637956,0.937852713,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Oc1ccc(CCNc2nc(NCCCOc3cccc(-c4ccccc4)c3)nc(N3CCNCC3)n2)cc1,0.328464761,0.864342199,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(/C=C1/c2ccccc2N(C(=O)c2ccc(NC(=O)c3ccccc3-c3ccccc3)cc2)CCC1(F)F)NCc1ccccn1,0.223070296,0.924235616,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(Cn2ncc(N3CC(C)NC(C)C3)c(Cl)c2=O)cc1NC(=O)Nc1ccc(-c2ccccc2)cc1,0.232987681,0.853959601,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)Cn1nnnc1CNC(=O)c1ccc(-c2ccccc2)cc1,0.134368631,0.908771348,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Cn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1)NCc1ccccc1-c1ccccc1,0.445202409,0.794625173,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1nnc(-c2ccc(-c3ccccc3)cc2)n1-c1ccccc1OCCCCN1CCN(C)CC1,0.455501752,0.873577238,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)C(O)c1ccccc1-c1ccccc1)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,0.146306552,0.959893048,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(N(CC(=O)/N=N/c2c(O)[nH]c3ccccc23)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,0.315601596,0.820041534,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C1=C(Cc2ccc(-c3ccccc3)cc2)C2CCN1CC2,0.123131325,0.982049793,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,0.518090289,0.678803481,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cc(N)c2cc(NC(=O)c3ccccc3-c3ccccc3)ccc2n1,0.220103623,0.852501704,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCCCC2)C1,0.346353661,0.790476865,single-ring-substituted,3,0,"{'ortho': 1, 'meta': 2, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC1(C)C2CC1[C@]1(C)OB([C@H](CCCN=C(N)N)NC(=O)c3cccc(-c4ccccc4)c3)O[C@@H]1C2,0.503814161,0.615364634,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,0.205310196,0.82274007,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(=O)Nc1ccc(-c2ccccc2)cc1,0.084623926,0.929838152,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(=O)NC2CCCCNC2=O)ccc1-c1ccccc1,0.424385556,0.696409412,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC[C@H](C)[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N(C)OC)C(C)C,0.209457805,0.904176354,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)CCC(NC(=O)c1cccc(-c2ccccc2)c1)c1ccc(Cl)cc1,0.294293596,0.945501738,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc(-c2ccccc2)cc1,0.095455549,0.941278675,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC[n+]1ccccc1CN(C(C)=O)C(=O)OCC1COC(OCCCCCCOCc2ccc(-c3ccccc3)cc2)C1,0.528202646,0.862890192,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=P(O)(O)CS(=O)(=O)c1ccc(-c2ccccc2)cc1,0.204263943,0.882931921,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N[C@H](C[C@H](Cc1cccc(-c2ccccc2)c1)C(=O)O)C(=O)O,0.163790332,0.92524447,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc2c3c(ccc2c1)OC(=O)CC3c1ccc(-c2ccccc2)cc1,0.285013015,0.762910958,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N#Cc1nc(Nc2cccc(-c3ccccc3)c2)nc(NC2CCCC2)n1,0.350829899,0.692811703,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)(C)c1ccc(C(Oc2ccc(C(=O)NCCC(=O)O)cc2)C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,0.26684671,0.77249897,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)c1nccs1,0.310944958,0.794221352,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)c1onc(-c2ccc(-c3ccccc3)cc2)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,0.37458698,0.719983939,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cc(CCCOc2c(C)cc(-c3ccccc3)cc2C)on1,0.263689038,0.830075914,single-ring-substituted,3,0,"{'ortho': 0, 'meta': 2, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(N[C@@H]3CCCC[C@H]3N)nc21,0.372326444,0.867611368,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)C(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,0.33152935,0.939583048,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)C[C@H](NC(=O)COc1ccc(-c2ccccc2)cc1)C(=O)N[C@H]1CC(=O)OC1O,0.565106391,0.631415734,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O)c1ccccc1Br,0.421389679,0.706634695,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCC(C[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)Nc1nc(CC(=O)O)cs1)C(=O)O,0.436872399,0.651547747,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Cc1ccc(-c2ccccc2)cc1)N[C@H]1CCOC1=O,0.118719739,0.932620344,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)C(=O)C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,0.130796787,0.915131575,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=P(O)(O)C(N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1)c1cccc2ccccc12,0.266968488,0.913939178,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)(C)c1ccc(C(Oc2ccc(C(=O)Nc3nn[nH]n3)cc2)C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,0.131352449,0.930356249,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Oc1ccc(CCCNc2nc(NCc3ccccc3-c3ccccc3)nc(NC3CCNCC3)n2)cc1,0.395917661,0.849777056,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](C[C@@H]1CC[C@H]([C@@H](C)C(=O)N2CCCC2)O1)n1cc(C#Cc2ccc(-c3ccccc3)cc2)nn1,0.223908331,0.886113322,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(N[C@@H](CCCCCB(O)O)C(=O)Nc1cccc(-c2ccccc2)c1)c1cncs1,0.237045556,0.801548518,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1OC(CO)(COC(=O)c2ccc(-c3ccccc3)cc2)C/C1=C/c1ccc(-c2ccccc2)cc1,0.501289631,0.572336389,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC1(C)C2CC1[C@]1(C)OB([C@H](CCCN=C(N)N)NC(=O)c3ccc(-c4ccccc4)cc3)O[C@@H]1C2,0.403068081,0.831544847,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCc1ccc(NC(=O)Cc2cs/c(=N/c3ccc(-c4ccccc4)cc3)n2C)cc1,0.25624399,0.804865543,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)CCCNC(=O)C1=CC2(CC1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1C2,0.30703926,0.857993253,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC(=O)c1cc(NC(=O)[C@@](C)(N)COP(=O)(O)O)ccc1OCCc1ccc(-c2ccccc2)cc1,0.265668446,0.886099027,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CS(=O)(=O)c1ccc2nc(-c3ccc(-c4ccccc4)cc3)sc2c1,0.046746809,0.96922331,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cccc(NC(=O)CN2CCN(c3ccc(-c4ccccc4)cc3)CC2)c1,0.493372469,0.651399691,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)C(=O)n1nnnc1CNC(=O)c1cccc(-c2ccccc2)c1,0.192673109,0.94420402,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=P(O)(O)C(Cc1cccc2ccccc12)N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,0.365460479,0.731298612,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)CCNC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc12,0.216984235,0.798421965,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1CCC(Cc2ccc(-c3ccccc3)cc2)C(=O)N1,0.108071498,0.962879539,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(=O)ON(/C=C\C(=O)c1ccc(-c2ccccc2)cc1)Cc1ccccc1,0.29841124,0.823032182,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,0.313782262,0.740055067,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCCCCCCCCCCCCCCCNC(=O)CN1C(=O)CSC1c1ccc(-c2ccccc2)cc1,0.45295121,0.904760872,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
NCCCCNCCCCNCc1ccc(-c2ccccc2)cc1,0.348741636,0.797521279,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
