SMILEs,X1s,Y1s
CCCCN(Cc1ccc(-c2ccccc2-n2ncnn2)cc1)c1nc2nc3ccccc3n2s1,0.397782732,0.682907356
CC(C)(N)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3S(=O)(=O)NC(=O)c3ccccc3)cc2)C1=O,0.273242922,0.928439944
COc1cc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)ccc1O,0.187663377,0.835770659
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3nc(N)nc(N)c3c2)n1,0.28780058,0.8276096
COc1ccc(-c2c(C)c(N3CCCCC3)c(C#N)c(N)c2C#N)cc1,0.409829561,0.683369853
N#Cc1ccc(N2CCN(Cc3cccc(-c4cccc(-c5nc6cc(F)ccc6[nH]5)c4)c3)CC2)nc1,0.300644549,0.82013296
CC1CN(Cc2cccc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)c2)CC(C)O1,0.176588513,0.8788083
CCC1C(=O)Oc2cc(-c3ccccc3)ccc21,0.11569432,0.929380385
CCCCCCCCCCC#CC(O)c1ccccc1-c1ccc(Sc2ccc(OCCCCCCCC)cc2)c(S(=O)(=O)O)c1,0.536045999,0.928000071
CN(C)Cc1ccc(CCNC(=O)c2ccc(-c3ccc(F)cc3)cc2)cc1,0.223944437,0.848153478
OCc1ccc2c(c1)-c1[nH]nc(-c3ccc(-c4ccc(O)cc4)cc3)c1C2,0.064001674,0.959616127
N=C(N)N1CCC(C(=O)Nc2cccc(OCc3ccc(-c4ccccc4)cc3)c2)CC1,0.17591753,0.861178277
N#Cc1ccc(Cn2cncn2)cc1-c1ccc(Cl)c(OS(N)(=O)=O)c1,0.323315894,0.793585688
CC(C(=O)O)N1CCCN(c2ccc(OCc3ccc(-c4ccccc4)cc3)cc2)C1=O,0.288493178,0.869581742
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3)nnc2c1,0.157161638,0.891511267
O=C1NS(=O)(=O)N(Cc2ccccc2-c2ccccc2)c2ccccc21,0.552252019,0.694350702
Cc1cccc(C#N)c1-c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,0.376840055,0.84684981
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1-c1ccccc1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,0.689979784,0.888717185
CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1,0.787152821,0.951042333
O=C(O)c1cccc2nc(N3CCOCC3)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12,0.386301295,0.83062085
CN(C)[C@@H]1COc2ccc(-c3ccccc3)cc2C1,0.196719257,0.974155939
Oc1ccc2[nH]cc(C3CCN(CCCNCc4ccc(-c5ccccc5)cc4)CC3)c2c1,0.349502489,0.731210918
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4ccc(CO)cc4)c3CC[C@@H]21,0.322242156,0.890326547
CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(F)c2)cc1)C(=O)O,0.182709547,0.948530523
Cc1c(C(=O)C2CCCCC2)oc2cc(-c3ccccc3)cc(O)c12,0.21588158,0.807014456
C=C(CO)CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0.410148634,0.655478504
CN1CCCC(CN2CCN(Cc3ccc(-c4ccc(-c5nc6ccccc6[nH]5)cc4)cc3)CC2)C1,0.186142172,0.849935779
Cc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)C(C)CC3,0.315839155,0.759779756
O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1F)c1ccc2c(c1)OCO2,0.377811601,0.758563016
O=C(NCc1ccccc1)c1cccc2c1Cc1c(-c3ccc(-c4ccc(O)cc4)cc3)n[nH]c1-2,0.302680291,0.737555581
C[C@@H](c1ccc(-c2cccc(-c3nnco3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,0.238972066,0.922147919
CC(C)NC(=O)c1ccc(-c2ccc(OCCCN3[C@@H](C)CC[C@@H]3C)cc2)cc1,0.075604316,0.963880104
C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(C#N)c4)ccc3F)c2)CCN1,0.423214374,0.783546378
CC(=O)Cc1cccc(-c2ccc3c(c2)CC(NS(=O)(=O)C(C)C)C3)c1,0.18826943,0.907399465
COC(=O)c1c(F)cccc1-c1ccc(CNC(=O)[C@H](C)O)c(F)c1,0.370892576,0.982435592
C=CCNc1nnc(-c2cc(-c3ccc(F)cc3F)ccc2O)s1,0.302365077,0.757147797
O=CC(Cc1ccccc1)NC(=O)c1ccccc1-c1ccccc1,0.51239555,0.780556994
CCCCc1nc(SC)c(C(=O)n2cnnn2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NCc2ccccc2)cc1,0.46390938,0.920949714
O=C(O)C[C@@H]1C(=O)O[C@H]2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC[C@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3OC(=O)c2cc(O)c(O)c3c2[C@H]1[C@H](O)C(=O)O3,0.470812192,0.680335513
COCCNCC(O)CON=C1c2ccccc2-c2ccccc21,0.307502788,0.735156227
N#Cc1ccc(Cn2cncc2CNc2ccc(-c3cccc(C(=O)O)c3)c(-c3ccccc3)c2)cc1,0.331197667,0.885209468
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)ccc2n1CCS(=O)(=O)c1nnc[nH]1,0.530032925,0.722584475
CCCNC(=O)c1cc(/C=C/Cc2ccccc2)ccc1-c1ccc(Cl)cc1,0.176176068,0.895376133
CCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccc(Cl)cc3)ccc2o1,0.308149535,0.721760984
O=C(CCCCCO)c1ccc(-c2ccc(F)c(F)c2)cc1,0.138049621,0.899514679
CC(C)C[C@H](CC(=O)[C@H](Cc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,0.558448201,0.835000193
O=C(O)C(CC#Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc3c(c2)OCO3)cc1,0.375444236,0.786181378
Cc1nnc2c(NC(=O)NC(C)C)cc3cc(-c4ccc(CN5CCCCC5)cc4)ccc3n12,0.262600533,0.779339585
COc1ccc(CNC2CCN(C)CC2)cc1-c1cccc(S(=O)(=O)NCc2ccccc2)c1,0.590485659,0.672671468
CCCCc1nc(-c2ccc(C(=O)OC)cn2)cn1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.201773588,0.934575011
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)n(-c2ccc3cc(Cl)ccc3c2)n1,0.278891419,0.819763362
N#Cc1ccc(-c2ccc3oc(N4CCOCC4)cc(=O)c3c2)cc1,0.092130989,0.953492291
CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4ccccc4)c3n2)CC1,0.328493688,0.774257611
CNc1noc2c(-c3ccc4c(N5CCOC[C@H]5C)nncc4c3)c(C)ccc12,0.203119095,0.92293731
COc1cc2c(cc1CN1CCC(O)CC1)Cc1c(-c3ccc(-c4ccc(O)cc4)cc3)n[nH]c1-2,0.19502407,0.817657209
c1ccc(CN2CCC(NCc3ccccc3-c3ccc(CNC4CCCC4)cc3)CC2)cc1,0.415945631,0.637782527
O=C(Nc1ccccc1)c1cc2cc(-c3cccc(O)c3)ccc2cc1O,0.156828791,0.855687697
CCCN(CCC)CCc1ccc(O)c(O)c1-c1ccccc1,0.516635932,0.774048898
O=C(/C=C/c1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1)NO,0.323305959,0.749012718
N=C(Nc1ccccc1-c1ccccc1)Nc1ccccc1-c1ccccc1,0.368502119,0.966766755
N#Cc1ccccc1-c1ccc(C(=O)N(CC2CC2)CC2CCCO2)cc1,0.193833878,0.849196993
Cc1cccc(C)c1-c1ccccc1SCCN(C)C,0.459479033,0.797916711
COc1ccc(/C=C2\C(=O)N(c3cccc(-c4ccccc4)c3)N=C2C(F)(F)F)cc1OCc1ccc(F)cc1,0.615383945,0.79258573
CC(=O)c1ccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)cc2)cc1,0.168884296,0.869610506
CCCCc1nc(CCCC)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)n1,0.20854743,0.923843983
COc1ccc(-c2ccc(CNC(=O)c3ccc(Cl)cc3)c(F)c2)cc1CN1CCCN(C)CC1,0.312292387,0.953214101
O=C(O)CNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O,0.241026853,0.969923597
Cc1cccc[n+]1CCCc1ccc(-c2ccc(CCC[n+]3ccccc3C)cc2)cc1,0.120350364,0.967382204
c1cc2cc(c1)C[n+]1ccn(c1)Cc1cc3ccccc3nc1Oc1ccc3ccccc3c1-c1c(ccc3ccccc13)Oc1nc3ccccc3cc1Cn1cc[n+](c1)C2,0.589003265,0.863107336
CC(C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)Nc1cccc2cccnc12)c1ccc(-c2ccccc2)c(F)c1,0.231700979,0.824339297
CCCCc1nn(C(C)CO)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.329279519,0.936156166
O=C(NCc1cccc(-c2ccccc2)c1)c1nc(-c2cccs2)nc(O)c1O,0.394285722,0.967514239
CC(=O)Nc1cccc(-c2ccc(Cc3ocnc3C(=O)N[C@H]3C[C@@H]3c3ccccc3)cc2)c1,0.517123056,0.667292821
CC(CN1CCN(C)CC1)C(=O)Nc1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,0.162638889,0.85800204
COC(C)(Oc1ccccc1-c1ccccc1)C1=NCCN1,0.668294894,0.717399305
C=CCNc1nnc(-c2cc(-c3ccc(F)cc3F)ccc2O)o1,0.290136067,0.748251193
O=Cc1cccc(-c2ccccc2)c1,0.154318585,0.866459667
O=C1OCc2c1cc1cc(OCc3cccc(C4(O)CCOCC4)c3)ccc1c2-c1ccccc1Cl,0.444093516,0.951068534
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4C[n+]4ccccc4)cc3F)cc12,0.312961679,0.817887814
COc1cc(O)c2c(O)cc(-c3cccc(-c4ccccc4)c3)nc2c1,0.227690448,0.779594811
CN1CCc2cc(N)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0.361936881,0.698283346
C=Cc1c(CO)ccc2c1-c1ccc(O)c(C)c1CC2,0.236190304,0.780830042
CCCCC1=NC(C)(C(C)C)C(=O)N1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.338091216,0.885184333
CC(C)CNC(=O)c1ccc(-c2ccc(-c3sccc3CO)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,0.367749606,0.723823628
CCCCN1N=C(CCC)/C(=C/c2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,0.29170025,0.878643274
Cc1cc2c(C(C)C)c(O)c(O)c(C#N)c2c(OC(=O)C(C)(C)C)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C#N)c2c1OC(=O)C(C)(C)C,0.395661296,0.937669253
CNc1ccccc1-c1ccccc1NC(=O)Cc1ccc(OC)cc1,0.32758567,0.819307813
CCN1C(=S)OC(C)(C)c2cc(-c3cc(F)cc(C#N)c3)ccc21,0.205675616,0.852357064
O=C(O)c1cccc(-c2cnc(C(=O)CCc3ccc(-c4ccc(CN5CCCC5)cc4)cc3)o2)n1,0.491098071,0.650786236
CC(C)N(C(=O)COc1cc(Cl)c(-c2ccc(C(=O)O)cc2)c(Cl)c1)C(C)C,0.101413886,0.938376882
N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cc(F)ccc4O)c3O)nc2c1,0.360231231,0.802818614
Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCc2ccc(-c3cccc(C(F)(F)F)c3)cc2)c1,0.228122673,0.922622887
O=C(Cc1ccc(-c2ccccc2)cc1)NC1CCN(Cc2ccc3c(c2)OCO3)CC1,0.320708347,0.81074518
CCC(=O)N[C@H]1CC[C@H](Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C(C)C)c3n2)CC1,0.43273587,0.70997816
Cc1c(Cn2ncc(N3CC(C)NC(C)C3)c(Cl)c2=O)cccc1NC(=O)Nc1ccc(-c2ccccc2)cc1,0.128656094,0.960820431
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3,0.432847779,0.619420927
NC(=O)c1ccc(-c2cc(Cl)c3c(c2)C2(CCCCC2)NC(=O)N3)cc1,0.244790799,0.795781472
COc1cc(C(=O)N2C[C@]3(C)C[C@H]2CC(C)(C)C3)ccc1-c1cccc2ncccc12,0.154825256,0.944283142
CCN(CC)C(=O)c1ccc(-c2ccc(OCCCN3[C@@H](C)CC[C@@H]3C)cc2)cc1,0.143848884,0.896891826
COc1cc(Cn2cncc2CCN2CCN(c3cccc(Cl)c3)C(=O)C2)ccc1-c1ccc(C(F)(F)F)cc1,0.429406786,0.721842451
C(=C\c1ccc2ccccc2c1)\c1ccc2c(c1)-c1ccccc1C2,0.309696113,0.750365934
COC(=O)c1ccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)cc1,0.359876971,0.841208465
CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(C(=O)NC)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,0.217026376,0.845430818
NCCCCCCNC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,0.162131527,0.951149682
O=C(Cc1ccc[n+]([O-])c1)Nc1cccc(-c2cccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)c2)c1,0.1818053,0.934473161
CN1CCC(C(=O)Nc2ccc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)cc2)CC1,0.044593775,0.976576777
CN(C)C(=O)n1cc(C(=O)c2ccn3c2CS[C@@H]3c2cccnc2)c2ccc(-c3ccc(C[C@H](N)C(=O)O)cc3)cc21,0.353698351,0.699303844
O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0.315141162,0.773604784
CCCCc1nc(-c2nc(C)ccc2OC)cn1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.273269472,0.840533141
C[N+]1(CCNC(=O)c2cnc3c4c(cccc24)-c2ccccc2C3=O)CCOCC1,0.107148822,0.939414503
O=C1OC(O)C(c2ccc(-c3ccccc3)cc2)=C1Br,0.169060268,0.88786832
COc1ccc(CC2NCCc3c2[nH]c2ccc(-c4ccccc4)cc32)cc1OC,0.28441366,0.863929108
N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)cc2)cc1,0.04066192,0.965076619
CC(C(=O)NC(CO)c1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.224422441,0.938901186
COc1ccc(-c2cccc(NC(=O)c3cccc(Cl)c3)c2)cc1CN1CCCC1,0.285434831,0.885908471
O=C(NCC1CCNCC1)c1ccccc1-c1ccc(F)c(Cl)c1,0.633731216,0.729935051
CCOC(=O)COP(=O)(CN[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1)OCC(=O)OCC,0.526531034,0.755433427
CCCc1sc(NS(=O)(=O)/C=C/c2ccccc2Cl)nc1-c1ccc(-c2ccccc2)cc1,0.469171049,0.799643056
N#Cc1cccc(C(=O)Nc2cccc(-c3cccc(CN4CCNCC4)c3)c2)c1,0.165805506,0.870904773
C[C@H](c1ccccc1)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,0.320248706,0.891043382
CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2cc(CCC)ccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1,0.476079519,0.811025631
O=C1OCc2c1cc1ccc3c(c1c2-c1ccc(O)c(O)c1)OCO3,0.450332268,0.632957828
O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1(O)c2ccccc2-c2ccccc21,0.399803702,0.938805195
CC(C)(c1cc(-c2cccc(-c3cccnc3)c2)c2ncccc2c1)S(C)(=O)=O,0.397776514,0.711808914
Cc1ccc(-c2ccc(C(=O)O)cc2)cc1-c1ccc2c(c1)C(C)(C)CCC2(C)C,0.202865005,0.876998725
COC(=O)c1ccccc1-c1ccc(CNc2ncccc2NC(=O)CC#N)cc1,0.260840737,0.899504752
Cc1c(OCC(F)(F)F)ccnc1CSc1nc2ccc(-c3ccc4nc(SCc5nccc(OCC(F)(F)F)c5C)[nH]c4c3)cc2[nH]1,0.313409823,0.795170229
NC(N)=NC(=O)c1ncc(-c2ccccc2-c2ccccc2)nc1N,0.315301093,0.828281717
COc1ccc(N2CCN(CCCCNC(=O)c3ccc(-c4ccccc4)cc3)CC2)c(OC)c1,0.397928258,0.869047109
CCC(c1ccc(-c2ccc(C#N)cc2)cc1)n1ccnc1,0.105044845,0.963653743
CCCc1nc(CO)c(CO)n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.263110692,0.946605125
O=CN1CCc2cc3c(c4c2[C@H]1Cc1ccccc1-4)OCO3,0.519021483,0.57762056
Fc1ccc(OCc2nnc([S-])n2Cc2ccc(-c3ccccc3)cc2)cc1,0.368741166,0.691762153
COc1ccc(O[C@@H]2O[C@H](CO[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(=O)CO)[C@H]([C@H](O)[C@H](O)CNCCc4ccc(-c5ccccc5)cc4)O3)[C@H](O)[C@H](O)[C@H]2O)cc1,0.431113059,0.877826076
O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3Cc2ccccc2-c2ccc(O)cc2)cc1,0.3708341,0.850850107
CCCc1nc(CN2CCN(c3ccccn3)CC2)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.240421769,0.88139551
N=C(N)NCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC1=O,0.302035553,0.821142155
CCCOC1(c2ccc(-c3ccccc3)cc2)CN(C)C2CCCCC2O1,0.290625229,0.844528116
CN(CCOc1ccc(-c2ccccc2)cc1C1CCCCC1)CC(=O)O,0.272775867,0.873643708
CCCCC(Sc1ccc(OCCCOc2ccc(-c3ccccc3)cc2)cc1)C(=O)O,0.581843091,0.669325332
O=C(N[C@H](C(=O)NCc1ccccc1)c1ccccc1)C1CCN(C(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)CC1,0.617078086,0.813747667
Cn1nccc1C(=O)NCCNCc1ccc(-c2cccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)c2)cc1,0.344189495,0.701988253
FC(F)(F)Oc1cccc(-c2cc(C(F)(F)F)cc3[nH]c(N4CCN(c5ncccc5C(F)(F)F)CC4)nc23)c1,0.202310291,0.87908222
CCOC(=O)CNC(=O)O[C@H](C)[C@H]1c2ccccc2-c2c3c(c4c([nH]c5ccccc54)c21)CNC3=O,0.408565091,0.782568356
Cc1nc(C=O)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,0.27973831,0.905427457
COc1ccc(CNCc2ccccc2)cc1-c1cccc(S(=O)(=O)NCCN2CCCC2)c1,0.476555028,0.78776691
Cc1cc(C(=O)Nc2ccc(-c3ccccc3CN)cc2F)n(-c2cc3ccccc3cc2F)n1,0.270423449,0.81443686
O=C(NCCCCN1CCCCC1)Nc1ccc(-c2ccccc2)cc1,0.086882788,0.969589499
CCCc1c(OCCCOc2cc(O)c(-c3ccc(F)cc3)cc2CC)ccc2c1OC(C(=O)O)CC2,0.425918555,0.797101341
Cc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1cccc(-c2ccccc2)c1,0.249687558,0.854397231
Cc1cccc(C)c1-c1cc(N)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,0.141850312,0.93162731
O=C(CCc1c[nH]cn1)Nc1ccc(-c2ccc(-c3nc4cc(F)ccc4[nH]3)cc2)cc1,0.024528081,0.978535267
Cc1ccc(-c2ccc3nccc(Nc4ccc(C#N)cc4)c3c2)cc1,0.46578928,0.619805643
CCOc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,0.157343519,0.915016122
Cc1sc(N)c(C(=O)c2ccc(-c3ccccc3)cc2)c1C,0.134435665,0.91808722
CCCc1nc(CCC)n2nc(O)nc2c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.228697915,0.863892436
O=C(O)CNc1cccc(-c2ccccc2-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1,0.359945435,0.738074129
COc1cccc2c1-c1ccc3c(c1[C@@H]([C@@H]1C=C(C)CCC1)O2)C(C)=CC(C)(C)N3,0.415760922,0.94547307
CCCCc1nc(Cl)c(COC(=O)Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.393014217,0.765465169
CCCCNC(=O)c1ccc(C(F)(F)F)c(-n2nc(CCC)n(Cc3ccc(-c4ccccc4S(=O)(=O)NC(=O)OC(C)(C)C)cc3F)c2=O)c1,0.466772251,0.679429725
Cc1cccc(C)c1-c1cc2[nH]c3ccc(O)cc3c2c2c1C(=O)NC2=O,0.230289348,0.881542447
CS(=O)(=O)CCNCc1cccc(-c2ccc3c(Nc4ccc(Oc5cccnc5)cc4)ccnc3c2)c1,0.083314607,0.949449737
Oc1cccc2c(-c3ccc(O)c4c(O)cccc34)ccc(O)c12,0.21202706,0.89255754
O=c1c(Cc2ccc(-c3ccccc3)cc2)c(Cc2ccc(O)cc2)oc2cc(O)ccc12,0.33049577,0.815634092
C[C@H](c1ccc(-c2cccc(C#N)c2)cc1)N(CC(=O)Nc1cc(Cl)cc(Cl)c1)C(=O)CN1CC[C@H](O)C1,0.423551715,0.846890069
COc1ccc(-c2ccc3c(c2)CN(C(=O)C(N)Cc2c(C)cc(O)cc2C)[C@H](C(=O)O)C3)cc1,0.305748519,0.737473691
CC1(C)NC(=O)N(CC(COc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)N(O)C=O)C1=O,0.183509564,0.900716952
COc1ccc(-c2nc3cc(-c4ccc5[nH]c(-c6ccc(OC)cc6)nc5c4)ccc3[nH]2)cc1,0.082213858,0.922977939
Cn1nccc1C(=O)NCCNCc1cccc(-c2cccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)c2)c1,0.31037787,0.77726779
O=C(O)c1cccc(-c2ccc(NCc3cncn3Cc3ccc([N+](=O)[O-])cc3)cc2-c2ccccc2)c1,0.315000586,0.913684777
COc1ccc(-c2c(C)c(SC)c(C#N)c(N)c2C#N)cc1,0.238087727,0.829877781
COc1ccc(-c2cccc(NC(=O)c3cccc(C#N)c3)c2)cc1CN(C)CCO,0.267370519,0.820315133
Cc1cc(C)cc(OP(=O)(CN[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)Oc2cc(C)cc(C)c2)c1,0.410466686,0.74798962
CCc1nc2ccc(NC(=O)N(C)C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC2CC2)cc1F,0.462947462,0.669792335
CN(C)c1ccc(-c2ccc(C(O)CCCCCO)cc2)cc1,0.082666609,0.956933426
Fc1ccc(-c2ccc3c(c2)CCC3c2cccnc2)cc1,0.134293233,0.942772714
O=C(CNC1(c2ccc(-c3c(Cl)cccc3Cl)cc2)CCN(C2CCCC2)CC1)Nc1ccc(F)c(Cl)c1,0.236056612,0.846373075
O=c1cc(-c2ccc(-c3ccccc3-c3ccccc3)cc2)sc(N2CCOCC2)c1,0.187704412,0.905894623
COc1ccc(-c2ccc(NC(=O)c3cccc(F)c3)cc2)cc1CN1CCCN(C)CC1,0.162438731,0.869800661
CC(C)NCc1cccc(-c2ccc(NC(=O)c3cccc(C#N)c3)cc2)c1,0.133075947,0.932643139
CC(CN(C)C)C(=O)Nc1cccc(-c2ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)c1,0.084366551,0.934473765
O=C(Oc1ccc(-c2ccc(F)cc2F)cc1C(=O)NCc1ccccc1)c1ccccc1,0.355577875,0.700964911
CNc1noc2c(-c3ccc4c(C(C)C)nncc4c3)c(C)ccc12,0.187951398,0.948811578
COc1ccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)cc(Br)c2OCC(=O)O)cc1,0.264072778,0.890420822
COc1cccc(OC)c1-c1ccc(C[C@@H](Cn2oc(=O)[nH]c2=O)NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,0.384108823,0.887201063
Nc1nc2c(cnn2CCc2ccc(-c3ccccc3)cc2)c2nc(-c3ccco3)nn12,0.421394263,0.695269311
N=C(N)c1ccc(-c2ccc(-c3cn4cc(C(=N)N)ccc4n3)cc2)cc1,0.038595278,0.966402622
Nc1nc2c(s1)Cc1cc(-c3ccc(C(F)(F)F)cc3)ccc1-2,0.090603724,0.981203127
O=c1ccc2ccc(F)c3c2n1CC3CN1CCC(NCc2cccc(-c3ccccc3F)c2)CC1,0.155580763,0.894068277
CC(C)OC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,0.299581819,0.752315456
COc1ccc(CCN(C)CCC=C2c3ccccc3-c3ccccc32)cc1OC,0.166685259,0.918198333
COc1cc2c(cc1OCc1ccncc1)Nc1cc(-c3ccc([N+](=O)[O-])c(OC)c3)ccc1C(=O)N2,0.261494872,0.791530059
CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4ccc5[nH]c(=O)[nH]c5c4)c3n2)CC1,0.432389299,0.638106548
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2nnnn2-c2ccc3onc(N)c3c2)c(F)c1,0.206143171,0.910832576
O=C(NCCOCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc2c(c1)C(=O)c1ccccc1-2,0.220948393,0.967274142
CCCCc1nc(SC)c(C(=O)NC(C)=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NCCC)cc1,0.514277347,0.908847857
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](NCCc3ccccc3)C2)C1,0.128864747,0.925220332
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1,0.251862556,0.937390371
Nc1nc2c(s1)Cc1cc(-c3ccccc3-c3cc4ccccc4o3)ccc1-2,0.332317601,0.74555109
O=C(O)c1ccc(-c2ccccc2F)cc1,0.132215857,0.904884304
CCCCN(C)C(=O)[C@@H](NC(=O)c1ccc2c(c1)CCN2C(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1)c1ccccc1,0.340918334,0.868784689
